service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T11:58:29Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T11:58:29Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:58:29Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T11:58:29Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T11:58:29Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T11:58:29Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T11:58:29Z
marc,11705,Train410,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T12:10:21Z,2026-02-27T12:10:42Z,NA,NA,2026-02-27T12:36:19Z
marc,11705,Train410,2026-02-27,12002,PENN STATION MARC nb,NA,NA,2026-02-27T13:12:54Z,2026-02-27T13:13:48Z,2026-02-27T12:36:19Z
marc,11705,Train415,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:17:43Z,2026-02-27T13:33:26Z,2026-02-27T12:36:19Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:23:12Z,2026-02-27T12:26:24Z,2026-02-27T12:19:47Z,2026-02-27T12:23:29Z,2026-02-27T12:36:19Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:32:17Z,2026-02-27T13:45:34Z,2026-02-27T12:36:19Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T12:36:19Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:24:48Z,2026-02-27T12:23:36Z,2026-02-27T12:14:44Z,2026-02-27T12:05:28Z,2026-02-27T12:36:19Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T12:36:19Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:10:06Z,2026-02-27T14:12:12Z,2026-02-27T12:36:19Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T12:36:19Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T12:36:19Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T12:36:19Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T12:46:00Z,2026-02-27T11:54:00Z,2026-02-27T12:46:00Z,2026-02-27T12:36:19Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:17:00Z,2026-02-27T13:17:00Z,2026-02-27T13:17:00Z,2026-02-27T12:36:19Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:03:00Z,2026-02-27T14:01:00Z,2026-02-27T14:03:00Z,2026-02-27T12:36:19Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T12:36:19Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T12:36:19Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T12:36:19Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T12:36:19Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T12:36:19Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T12:36:19Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:06:00Z,2026-02-27T12:01:00Z,2026-02-27T12:03:00Z,2026-02-27T12:36:19Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T12:36:19Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T12:36:19Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T12:36:19Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T12:36:19Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T12:36:19Z
marc,11705,Train410,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T12:10:21Z,2026-02-27T12:10:42Z,NA,NA,2026-02-27T12:39:19Z
marc,11705,Train410,2026-02-27,12002,PENN STATION MARC nb,NA,NA,2026-02-27T13:13:03Z,2026-02-27T13:14:06Z,2026-02-27T12:39:19Z
marc,11705,Train415,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:17:43Z,2026-02-27T13:33:26Z,2026-02-27T12:39:19Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:23:12Z,2026-02-27T12:26:24Z,2026-02-27T12:19:47Z,2026-02-27T12:23:29Z,2026-02-27T12:39:19Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:37:59Z,2026-02-27T13:56:58Z,2026-02-27T12:39:19Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T12:39:19Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:24:48Z,2026-02-27T12:23:36Z,2026-02-27T12:14:44Z,2026-02-27T12:05:28Z,2026-02-27T12:39:19Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T12:39:19Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:12:54Z,2026-02-27T14:17:48Z,2026-02-27T12:39:19Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T12:39:19Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T12:39:19Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T12:39:19Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T12:51:00Z,2026-02-27T11:54:00Z,2026-02-27T12:51:00Z,2026-02-27T12:39:19Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:17:00Z,2026-02-27T13:17:00Z,2026-02-27T13:17:00Z,2026-02-27T12:39:19Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:03:00Z,2026-02-27T14:01:00Z,2026-02-27T14:03:00Z,2026-02-27T12:39:19Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T12:39:19Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T12:39:19Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T12:39:19Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T12:39:19Z
amtrak,NER,153,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:48:00Z,2026-02-27T15:46:00Z,2026-02-27T15:46:00Z,2026-02-27T15:46:00Z,2026-02-27T12:39:19Z
amtrak,NER,153,2026-02-27,WAS,Washington Union Station,2026-02-27T16:33:00Z,2026-02-27T16:26:00Z,2026-02-27T16:33:00Z,2026-02-27T16:26:00Z,2026-02-27T12:39:19Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T12:39:19Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T12:39:19Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:06:00Z,2026-02-27T12:01:00Z,2026-02-27T12:03:00Z,2026-02-27T12:39:19Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T12:39:19Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T12:39:19Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T12:39:19Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T12:39:19Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T12:39:19Z
marc,11705,Train410,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T12:10:21Z,2026-02-27T12:10:42Z,NA,NA,2026-02-27T12:42:20Z
marc,11705,Train410,2026-02-27,12002,PENN STATION MARC nb,NA,NA,2026-02-27T13:15:16Z,2026-02-27T13:18:32Z,2026-02-27T12:42:20Z
marc,11705,Train415,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:17:43Z,2026-02-27T13:33:26Z,2026-02-27T12:42:20Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:23:12Z,2026-02-27T12:26:24Z,2026-02-27T12:19:47Z,2026-02-27T12:23:29Z,2026-02-27T12:42:20Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:39:29Z,2026-02-27T13:59:58Z,2026-02-27T12:42:20Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T12:42:20Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:24:48Z,2026-02-27T12:23:36Z,2026-02-27T12:14:44Z,2026-02-27T12:05:28Z,2026-02-27T12:42:20Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T12:42:20Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:16:03Z,2026-02-27T14:24:06Z,2026-02-27T12:42:20Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T12:42:20Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T12:42:20Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T12:42:20Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T12:51:00Z,2026-02-27T11:54:00Z,2026-02-27T12:51:00Z,2026-02-27T12:42:20Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:17:00Z,2026-02-27T13:17:00Z,2026-02-27T13:17:00Z,2026-02-27T12:42:20Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T12:42:20Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T12:42:20Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T12:42:20Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T12:42:20Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T12:42:20Z
amtrak,NER,153,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:48:00Z,2026-02-27T15:46:00Z,2026-02-27T15:46:00Z,2026-02-27T15:46:00Z,2026-02-27T12:42:20Z
amtrak,NER,153,2026-02-27,WAS,Washington Union Station,2026-02-27T16:33:00Z,2026-02-27T16:26:00Z,2026-02-27T16:33:00Z,2026-02-27T16:26:00Z,2026-02-27T12:42:20Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T12:42:20Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T12:42:20Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:06:00Z,2026-02-27T12:01:00Z,2026-02-27T12:03:00Z,2026-02-27T12:42:20Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T12:42:20Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T12:42:20Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T12:42:20Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T12:42:20Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T12:42:20Z
marc,11705,Train419,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T13:07:44Z,2026-02-27T13:22:28Z,NA,NA,2026-02-27T13:43:36Z
marc,11705,Train419,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T14:19:50Z,2026-02-27T14:43:40Z,2026-02-27T13:43:36Z
marc,11705,Train421,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T13:25:00Z,2026-02-27T13:25:00Z,NA,NA,2026-02-27T13:43:36Z
marc,11705,Train421,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T14:30:19Z,2026-02-27T14:30:38Z,2026-02-27T13:43:36Z
marc,11705,Train415,2026-02-27,11980,PENN STATION MARC sb,NA,NA,NA,NA,2026-02-27T13:43:36Z
marc,11705,Train415,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,NA,NA,2026-02-27T13:43:36Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:39:59Z,2026-02-27T12:59:58Z,2026-02-27T12:19:47Z,2026-02-27T12:23:29Z,2026-02-27T13:43:36Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T14:08:15Z,2026-02-27T14:57:30Z,2026-02-27T13:43:36Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T13:43:36Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T13:43:36Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T13:43:36Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T13:48:00Z,2026-02-27T11:54:00Z,2026-02-27T13:28:00Z,2026-02-27T13:43:36Z
amtrak,NER,99,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:56:00Z,2026-02-27T20:54:00Z,2026-02-27T20:54:00Z,2026-02-27T20:54:00Z,2026-02-27T13:43:36Z
amtrak,NER,99,2026-02-27,WAS,Washington Union Station,2026-02-27T22:20:00Z,2026-02-27T21:41:00Z,2026-02-27T21:41:00Z,2026-02-27T21:41:00Z,2026-02-27T13:43:36Z
amtrak,NER,103,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T16:47:00Z,2026-02-27T16:44:00Z,2026-02-27T16:44:00Z,2026-02-27T16:44:00Z,2026-02-27T13:43:36Z
amtrak,NER,103,2026-02-27,WAS,Washington Union Station,2026-02-27T17:26:00Z,2026-02-27T17:14:00Z,2026-02-27T17:26:00Z,2026-02-27T17:14:00Z,2026-02-27T13:43:36Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:56:00Z,2026-02-27T13:17:00Z,2026-02-27T13:56:00Z,2026-02-27T13:43:36Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:40:00Z,2026-02-27T14:01:00Z,2026-02-27T14:40:00Z,2026-02-27T13:43:36Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T13:43:36Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T13:43:36Z
amtrak,NER,147,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:30:00Z,2026-02-27T20:28:00Z,2026-02-27T20:28:00Z,2026-02-27T20:28:00Z,2026-02-27T13:43:36Z
amtrak,NER,147,2026-02-27,WAS,Washington Union Station,2026-02-27T22:00:00Z,2026-02-27T21:12:00Z,2026-02-27T21:12:00Z,2026-02-27T21:12:00Z,2026-02-27T13:43:36Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T13:43:36Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T14:00:00Z,2026-02-27T11:58:00Z,2026-02-27T13:36:00Z,2026-02-27T13:43:36Z
amtrak,NER,152,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T14:06:00Z,2026-02-27T14:04:00Z,2026-02-27T14:04:00Z,2026-02-27T14:04:00Z,2026-02-27T13:43:36Z
amtrak,NER,152,2026-02-27,WAS,Washington Union Station,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T13:43:36Z
amtrak,NER,153,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:48:00Z,2026-02-27T15:46:00Z,2026-02-27T15:46:00Z,2026-02-27T15:46:00Z,2026-02-27T13:43:36Z
amtrak,NER,153,2026-02-27,WAS,Washington Union Station,2026-02-27T16:33:00Z,2026-02-27T16:26:00Z,2026-02-27T16:33:00Z,2026-02-27T16:26:00Z,2026-02-27T13:43:36Z
amtrak,NER,155,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T16:56:00Z,2026-02-27T16:53:00Z,2026-02-27T16:53:00Z,2026-02-27T16:53:00Z,2026-02-27T13:43:36Z
amtrak,NER,155,2026-02-27,WAS,Washington Union Station,2026-02-27T19:10:00Z,2026-02-27T17:41:00Z,2026-02-27T17:41:00Z,2026-02-27T17:41:00Z,2026-02-27T13:43:36Z
amtrak,NER,156,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:20:00Z,2026-02-27T20:18:00Z,2026-02-27T20:18:00Z,2026-02-27T20:18:00Z,2026-02-27T13:43:36Z
amtrak,NER,156,2026-02-27,WAS,Washington Union Station,2026-02-27T19:35:00Z,2026-02-27T18:51:00Z,2026-02-27T18:51:00Z,2026-02-27T18:51:00Z,2026-02-27T13:43:36Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T13:43:36Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T13:43:36Z
amtrak,NER,161,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T21:35:00Z,2026-02-27T21:33:00Z,2026-02-27T21:33:00Z,2026-02-27T21:33:00Z,2026-02-27T13:43:36Z
amtrak,NER,161,2026-02-27,WAS,Washington Union Station,2026-02-27T22:20:00Z,2026-02-27T22:14:00Z,2026-02-27T22:20:00Z,2026-02-27T22:14:00Z,2026-02-27T13:43:36Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:06:00Z,2026-02-27T12:01:00Z,2026-02-27T12:03:00Z,2026-02-27T13:43:36Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T13:43:36Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T13:43:36Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:22:00Z,2026-02-27T13:43:36Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T13:43:36Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T13:43:36Z
marc,11705,Train419,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T13:07:44Z,2026-02-27T13:22:28Z,NA,NA,2026-02-27T13:46:37Z
marc,11705,Train419,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T14:19:50Z,2026-02-27T14:43:40Z,2026-02-27T13:46:37Z
marc,11705,Train421,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T13:25:00Z,2026-02-27T13:25:00Z,NA,NA,2026-02-27T13:46:37Z
marc,11705,Train421,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T14:30:19Z,2026-02-27T14:30:38Z,2026-02-27T13:46:37Z
